澶棰戦亾,#genre#
浼樻极鍗￠€�,http://223.110.243.171/PLTV/3/224/3221226982/index.m3u8
浼樻极鍗￠€�,http://111.40.205.76/PLTV/88888888/224/3221225656/index.m3u8
浼樻极鍗￠€�,http://117.148.187.37/PLTV/88888888/224/3221226172/index.m3u8
浼樻极鍗￠€�,http://121.31.30.90:8085/ysten-business/live/youmankaton/1.m3u8
浼樻极鍗￠€�,http://121.31.30.90:8085/ysten-business/live/youmankaton/yst.m3u8
浼樻极鍗￠€�,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/youmankaton/1.m3u8
閲戦拱鍗￠€�,http://121.31.30.90:8085/ysten-business/live/jinyingkaton/1.m3u8
閲戦拱鍗￠€�,http://121.31.30.90:8085/ysten-business/live/jinyingkaton/yst.m3u8
閲戦拱鍗￠€�,http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221226303/index.m3u8
閲戦拱鍗￠€�,http://117.148.187.37/PLTV/88888888/224/3221226190/index.m3u8
閲戦拱鍗￠€�,http://223.82.250.72/live/jinyingkaton/1.m3u8
閲戦拱鍗￠€�,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/jinyingkaton/1.m3u8
閲戦拱鍗￠€�,http://121.31.30.90:8085/ysten-business/live/jinyingkaton/1.m3u8
閲戦拱鍗￠€�,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8
鍢変匠鍗￠€�,http://112.17.40.140/PLTV/88888888/224/3221226461/index.m3u8
鍢変匠鍗￠€�,http://117.148.187.37/PLTV/88888888/224/3221226461/index.m3u8
鍢変匠鍗￠€�,http://223.110.245.155/ott.js.chinamobile.com/PLTV/3/224/3221226099/index.m3u8
鐢樿們灏戝効,http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
榛戣帗鍔ㄧ敾,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225744/index.m3u8
锘夸匠浣冲崱閫�,http://101.71.255.229:6610/zjhs/2/10043/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
锘夸匠浣冲崱閫�,p2p://lino.homeunix.com:6007/5a32188e00095e2bd4b5d0737fe325f5.ts
best鍔ㄧ敾,http://101.71.255.229:6610/zjhs/2/10043/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
澶灏戝効,http://39.134.115.163:8080/PLTV/88888910/224/3221225639/index.m3u8
鎴愰兘灏戝効,http://live.826pc.com/cdtv/live.php?id=6
浜插瓙鍚挋,http://39.134.39.37/PLTV/88888888/224/3221226314/index.m3u8
绂忓缓灏戝効,rtsp://183.252.166.199/PLTV/88888888/224/3221226120/10000100000000060000000002358082_0.smil
鍖椾含灏戝効,http://ivi.bupt.edu.cn/hls/btv10.m3u8
鍔ㄦ极绉€鍦�,http://39.134.39.39/PLTV/88888888/224/3221226197/index.m3u8
娴欐睙灏戝効,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
闊╁浗灏戝効,http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8
榛戣帗鐢电珵,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225712/index.m3u8
鏅尯娆ｈ祻,#genre#
姘寸珛鏂�,http://gcalic.v.myalicdn.com/gc/gccntv241-slf01_1/index.m3u8
澶╂触涔嬬溂,http://gcksc.v.kcdnvip.com/gc/tjhh01_1/index.m3u8
鏄犵鏂板煄,http://gcbsc.v.live.baishancdnx.cn/gc/wcyxxc01_1/index.m3u8
娴蜂笂瑙傞煶,http://gccncc.v.wscdns.com/gc/syns01_1/index.m3u8
妗傛灄婕撴睙,http://gctxyc.liveplay.myqcloud.com/gc/gllj01_1_md.m3u8
鍙屼钩宄�,http://gctxyc.liveplay.myqcloud.com/gc/xysrf_1_md.m3u8
椹箔娌冲场璋�,http://gccncc.v.wscdns.com/gc/xymlh_1/index.m3u8
鑸熷北涓滄瀬宀�,http://gctxyc.liveplay.myqcloud.com/gc/djd01_1_md.m3u8
榛勬渤澶у场璋�,http://gcksc.v.kcdnvip.com/gc/hhdxg01_1/index.m3u8
鏅搐鑿╄惃鍍�,https://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8?contentid=2820180516001
鏅搐鑿╄惃鍍�,https://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8?contentid=2820180516001
锘夸腑澶數瑙嗗彴涓瑗�,https://gccncc.v.wscdns.com/gc/ztx_1/index.m3u8?contentid=2820180516001
涓ぎ鐢佃鍙颁腑濉斾笢,https://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8?contentid=2820180516001
瀹佸鏉ㄥ箔鏉�,https://gccncc.v.wscdns.com/gc/ztn_1/index.m3u8?contentid=2820180516001
瀹佸濮氱（鏉�,https://gcalic.v.myalicdn.com/gc/ztb_1/index.m3u8?contentid=2820180516001
鍏ㄥ浗椋庢櫙鎬昏,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
榛熷幙瀹忔潙鏈堟布,https://gctxyc.liveplay.myqcloud.com/gc/yxhcyz_1/index.m3u8?contentid=2820180516001
榛熷幙瀹忔潙鍗楁箹,https://gcalic.v.myalicdn.com/gc/yxhcnh_1/index.m3u8?contentid=2820180516001
榛熷幙瑗块€掔墝鍧�,https://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8?contentid=2820180516001
榛熷幙瑗块€掑崐灞变涵,https://gcalic.v.myalicdn.com/gc/yxxdbst_1/index.m3u8?contentid=2820180516001
榛熷幙鍗㈡潙杩滅満,https://gccncc.v.wscdns.com/gc/yxlcyt_1/index.m3u8?contentid=2820180516001
濠烘簮姹熷箔1,https://gctxyc.liveplay.myqcloud.com/gc/wygjt1_1/index.m3u8?contentid=2820180516001
濠烘簮姹熷箔2,https://gccncc.v.wscdns.com/gc/wygjt2_1/index.m3u8?contentid=2820180516001
榛勫北濮嬩俊宄�,https://gctxyc.liveplay.myqcloud.com/gc/hssxf_1/index.m3u8?contentid=2820180516001
榛勫北鍗т簯宄�,https://gcalic.v.myalicdn.com/gc/hswlf_1/index.m3u8?contentid=2820180516001
榛勫北姊︾瑪鐢熻姳,https://gccncc.v.wscdns.com/gc/hsmbsh_1/index.m3u8?contentid=2820180516001
榛勫北鎺掍簯浜�,https://gcalic.v.myalicdn.com/gc/hspyt_1/index.m3u8?contentid=2820180516001
榛勫北瑗挎捣宄¤胺,https://gcalic.v.myalicdn.com/gc/hsxhdxg_1/index.m3u8?contentid=2820180516001
榛勫北鍏夋槑椤�,https://gccncc.v.wscdns.com/gc/hsgmd_1/index.m3u8?contentid=2820180516001
榛勫北淇″叴閬�,https://gccncc.v.wscdns.com/gc/hsyg_1/index.m3u8?contentid=2820180516001
榛勫北骞冲ぉ鐭�,https://gcalic.v.myalicdn.com/gc/hsptgz_1/index.m3u8?contentid=2820180516001
榛勫北椋炴潵鐭�,https://gccncc.v.wscdns.com/gc/hsptgy_1/index.m3u8?contentid=2820180516001
浜戝彴灞辩孩鐭崇,https://gcalic.v.myalicdn.com/gc/ytshsx_1/index.m3u8?contentid=2820180516001
娉板北涓诲嘲,https://gctxyc.liveplay.myqcloud.com/gc/taishan01_1/index.m3u8?contentid=2820180516001
娉板北杩庡鏉�,https://gcalic.v.myalicdn.com/gc/taishan02_1/index.m3u8?contentid=2820180516001
娉板北澶ц宄�,https://gctxyc.liveplay.myqcloud.com/gc/taishan03_1/index.m3u8?contentid=2820180516001
娉板北鎷卞寳鐭�,https://gcalic.v.myalicdn.com/gc/taishan04_1/index.m3u8?contentid=2820180516001
娉板北鍗佸叓鐩�,https://gcalic.v.myalicdn.com/gc/taishan05_1/index.m3u8?contentid=2820180516001
娉板北鐜夌殗椤�,https://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8?contentid=2820180516001
娉板北澶╄,https://gccncc.v.wscdns.com/gc/taishan07_1/index.m3u8?contentid=2820180516001
浜戝彴灞卞皬瀵ㄦ矡,https://gccncc.v.wscdns.com/gc/ytsxzg_1/index.m3u8?contentid=2820180516001
浜戝彴灞辩櫨瀹跺博,https://gccncc.v.wscdns.com/gc/ytsbjy_1/index.m3u8?contentid=2820180516001
杩滅満涓囦經椤�,https://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8?contentid=2820180516001
杩滅満涓囦經椤�,https://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8?contentid=2820180516001
杩滅満涓囦經椤�,http://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8
姝﹀し灞辩帀濂冲嘲,https://gcalic.v.myalicdn.com/gc/wysynf_1/index.m3u8?contentid=2820180516001
姝﹀し灞辩帀濂冲嘲,http://gcalic.v.myalicdn.com/gc/wysynf_1/index.m3u8
鍗拌薄澶х孩琚�,https://gctxyc.liveplay.myqcloud.com/gc/wysyxdhp_1/index.m3u8?contentid=2820180516001
灞辫タ瀹嬪娌熸潙,https://gctxyc.liveplay.myqcloud.com/gc/wysdhpcy_1/index.m3u8?contentid=2820180516001
寮犲鐣岃糠榄傚彴,https://gccncc.v.wscdns.com/gc/zjjmht_1/index.m3u8?contentid=2820180516001
寮犲鐣屾按缁�4闂�,https://gccncc.v.wscdns.com/gc/zjjsrsm_1/index.m3u8?contentid=2820180516001
寮犲鐣屽皢鍐涘垪闃�,https://gctxyc.liveplay.myqcloud.com/gc/zjjjjdl_1/index.m3u8?contentid=2820180516001
寮犲鐣岄樋鍑¤揪鎮诞灞�,https://gcalic.v.myalicdn.com/gc/zjjafdxfs_1/index.m3u8?contentid=2820180516001
鍑ゅ嚢鍙ゅ煄,https://gccncc.v.wscdns.com/gc/fhgcdgm_1/index.m3u8?contentid=2820180516001
鍑ゅ嚢鍙ゅ煄鍗楀崕灞�,https://gccncc.v.wscdns.com/gc/fhgcdnhs_1/index.m3u8?contentid=2820180516001
鍑ゅ嚢鍙ゅ煄鍗楀崕灞�,http://gctxyc.liveplay.myqcloud.com/gc/fhgcdnhs_1_md.m3u8
鍗㈡潙杩滅満,https://gccncc.v.wscdns.com/gc/yxlcyt_1/index.m3u8?contentid=2820180516001
瀹犳潙鏈堟布,https://gccncc.v.wscdns.com/gc/yxhcyz_1/index.m3u8?contentid=2820180516001
灏戞灄瀵哄箍鍦�,https://gccncc.v.wscdns.com/gc/zsslsgc_1/index.m3u8?contentid=2820180516001
姘撮暱鍩庨暅澶翠竴,https://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8?contentid=2820180516001
姘撮暱鍩庨暅澶翠簩,https://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8?contentid=2820180516001
姘撮暱鍩庨暅澶翠笁,https://gccncc.v.wscdns.com/gc/wgw03_1/index.m3u8?contentid=2820180516001
姘撮暱鍩庨暅澶村洓,https://gccncc.v.wscdns.com/gc/wgw04_1/index.m3u8?contentid=2820180516001
鐙瓙灞遍笩鐬板彜鍩�,https://gccncc.v.wscdns.com/gc/ljgcszsnkgc_1/index.m3u8?contentid=2820180516001
杩滅満鐜夐緳闆北,https://gcalic.v.myalicdn.com/gc/ljgcwglytylxs_1/index.m3u8?contentid=2820180516001
杩滅満鐜夐緳闆北,http://gccncc.v.wscdns.com/gc/ljgcwglytylxs_1/index.m3u8
澶х爺鑺卞贩鏅鍙�,https://gcalic.v.myalicdn.com/gc/ljgcdyhxgjt_1/index.m3u8?contentid=2820180516001
宄ㄧ湁浜戞捣鏃ュ嚭,https://gctxyc.liveplay.myqcloud.com/gc/emsarm_1/index.m3u8?contentid=2820180516001
璐″槑闆北,https://gctxyc.liveplay.myqcloud.com/gc/emsyh_1/index.m3u8?contentid=2820180516001
涔愬北澶т經鍏ㄦ櫙,https://gccncc.v.wscdns.com/gc/lsdfgfl_1/index.m3u8?contentid=2820180516001
鎮┖瀵哄叏鏅�,https://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8?contentid=2820180516001
鎭掑畻,https://gcalic.v.myalicdn.com/gc/hsxkssqdzrqj_1/index.m3u8?contentid=2820180516001
鎮┖瀵轰晶鏅�,https://gcalic.v.myalicdn.com/gc/hsxkscj_1/index.m3u8?contentid=2820180516001
澶╂动楦熺灠,https://gctxyc.liveplay.myqcloud.com/gc/tyhjtynl_1/index.m3u8?contentid=2820180516001
闀挎睙澶фˉ,https://gctxyc.liveplay.myqcloud.com/gc/tyhjtys_1/index.m3u8?contentid=2820180516001
鍗楀ぉ涓€鏌�,https://gctxyc.liveplay.myqcloud.com/gc/tyhjntyz_1/index.m3u8?contentid=2820180516001
鍗楀ぉ涓€鏌�,http://gcksc.v.kcdnvip.com/gc/tyhjntyz_1/index.m3u8
瀹佸涓婃哗鏉�,https://gccncc.v.wscdns.com/gc/tyhjrys_1/index.m3u8?contentid=2820180516001
闆埂澶х煶纰�,https://gcalic.v.myalicdn.com/gc/mdjxxdsb_1/index.m3u8?contentid=2820180516001
闆埂姊﹀够瀹跺洯,https://gctxyc.liveplay.myqcloud.com/gc/mdjxxmhjyxj_1/index.m3u8?contentid=2820180516001
瑙傛櫙鍙�,https://gccncc.v.wscdns.com/gc/mdjxxmhjygjt_1/index.m3u8?contentid=2820180516001
姹熻タ姝﹀姛灞变簯椤�,https://gctxyc.liveplay.myqcloud.com/gc/jyg04_1/index.m3u8?contentid=2820180516001
宓岄洩妤�,https://gccncc.v.wscdns.com/gc/ljgcdsc_1/index.m3u8?contentid=2820180516001
锘夸腹闇炲北涓规閾侀攣,http://gctxyc.liveplay.myqcloud.com/gc/dxsdtts_1_md.m3u8
闊堕煶浜�,http://gctxyc.liveplay.myqcloud.com/gc/dxssyt_1_md.m3u8
鍧濊揪鏅偣瑙傛櫙鍙�,http://gccncc.v.wscdns.com/gc/hnttbdjd_1/index.m3u8
澶氫緷鏍戞櫙鐐�,http://gcksc.v.kcdnvip.com/gc/hnttdysjd_1/index.m3u8
鏅珮鑰佸,http://gctxyc.liveplay.myqcloud.com/gc/hnttpgsz_1_md.m3u8
鑰佽檸鍢�,http://gccncc.v.wscdns.com/gc/hnttlhzjd_1/index.m3u8
灞辨锭鏍堥亾,http://gcbsc.v.live.baishancdnx.cn/gc/lhssjzd_1/index.m3u8
涓冩洸灞遍鏅尯,http://gcbsc.v.live.baishancdnx.cn/gc/wysyxdhp_1/index.m3u8
灞辫タ鐪佸畫瀹舵矡鏉�,http://gcalic.v.myalicdn.com/gc/wysdhpcy_1/index.m3u8
鍗庡北,http://gccncc.v.wscdns.com/gc/hkhs01_1/index.m3u8
鐢樺潙瀹㈠灏忛晣,http://gcksc.v.kcdnvip.com/gc/szgk01_1/index.m3u
鍗佸叓娲炴潙,http://gcksc.v.kcdnvip.com/gc/sbd01_1/index.m3u8
妗傛灄璞″北鍏洯,http://gcksc.v.kcdnvip.com/gc/glxs01_1/index.m3u8
榧嬪ご娓氳祻妯遍榿,http://gccncc.v.wscdns.com/gc/pshdxg01_1/index.m3u8
宄¤胺鐭虫灄,http://gcalic.v.myalicdn.com/gc/pshdxg02_1/index.m3u8
瀹佸鍥炴棌涓婃哗鏉�,http://gctxyc.liveplay.myqcloud.com/gc/tyhjrys_1_md.m3u8
閾堕摼鍧犳江鐎戝竷,http://gcksc.v.kcdnvip.com/gc/hgsylztpb_1/index.m3u8
鍏浜€戝竷,http://gcalic.v.myalicdn.com/gc/hgsspzxdpb_1/index.m3u8
娣卞湷涓栫晫涔嬬獥,http://gcalic.v.myalicdn.com/gc/sjzc01_1/index.m3u8
杩滅満璐″槑闆北,http://gcalic.v.myalicdn.com/gc/emsyh_1/index.m3u8
鏅搐鑿╄惃閾滃儚,http://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8
鍑ゅ嚢鍙ゅ煄涓滃叧闂�,http://gcksc.v.kcdnvip.com/gc/fhgcdgm_1/index.m3u8
鑺︽潙杩滅満,http://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8
瑗块€掑崐灞变涵,http://gcalic.v.myalicdn.com/gc/yxxdbst_1/index.m3u8
瑗块€掔墝鍧�,http://gcbsc.v.live.baishancdnx.cn/gc/yxxdpf_1/index.m3u8
瀹忔潙鏈堟布,http://gcbsc.v.live.baishancdnx.cn/gc/yxhcyz_1/index.m3u8
浜戝彴灞�-灏忓娌�,http://gctxyc.liveplay.myqcloud.com/gc/ytsxzg_1_md.m3u8
浜戝彴灞�-鐧惧宀�,http://gccncc.v.wscdns.com/gc/ytsbjy_1/index.m3u8
浜戝彴灞�-绾㈢煶宄�,http://gcalic.v.myalicdn.com/gc/ytshsx_1/index.m3u8
绂忓缓瀹佸痉澶Д灞辨櫙鍖�,http://gcksc.v.kcdnvip.com/gc/tms01_1/index.m3u8
宕囧湥瀵轰笁濉斾腑鏅�,http://gcksc.v.kcdnvip.com/gc/dlst03_1/index.m3u8
宕囧湥瀵轰笁濉旀箹闈�,http://gcalic.v.myalicdn.com/gc/dlst02_1/index.m3u8
宕囧湥瀵轰笁濉旇繙鏅�,http://gcbsc.v.live.baishancdnx.cn/gc/dlst01_1/index.m3u8
瑗挎眽鍗楄秺鐜嬪崥鐗╅,http://gctxyc.liveplay.myqcloud.com/gc/nywbwg01_1_md.m3u8
閱夌編娌欐哗缈＄繝婀�,http://gcksc.v.kcdnvip.com/gc/fcw03_1/index.m3u8
婕冲窞鍏硨缈＄繝婀�,http://gcalic.v.myalicdn.com/gc/fcw01_1/index.m3u8
浜戦緳灞辫鏅彴瑗�,http://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8
浜戦緳灞辫鏅彴鍗�,http://gctxyc.liveplay.myqcloud.com/gc/ylh03_1_md.m3u8
瓒电獊娉�,http://gcksc.v.kcdnvip.com/gc/btq01_1/index.m3u8
鍘﹂棬榧撴氮灞�,http://gctxyc.liveplay.myqcloud.com/gc/gly01_1_md.m3u8
鐜夋恫婀�,http://gcksc.v.kcdnvip.com/gc/hkylxs02_1/index.m3u8
钃濇湀璋�,http://gccncc.v.wscdns.com/gc/ylxs12_1/index.m3u8
鍗拌薄瀹炴櫙,http://gccncc.v.wscdns.com/gc/hkylxs01_1/index.m3u8
鍗冨矝婀�,http://gctxyc.liveplay.myqcloud.com/gc/caqdh_1_md.m3u8
榛熷幙路瑗块€掔墝鍧�,http://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8
涔岄晣路瑗垮競娌�,http://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8
钃濆嵃鑺卞竷,http://gctxyc.liveplay.myqcloud.com/gc/zjwzlyhb_1_md.m3u8
榫欏舰鐢�,http://gcalic.v.myalicdn.com/gc/zjwzlxt_1/index.m3u8
涔岄晣鍏ㄦ櫙,http://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8
楦ｆ矙灞卞北闂�,http://gcalic.v.myalicdn.com/gc/dhyyqyyq_1/index.m3u8
楦ｆ矙灞�,http://gcksc.v.kcdnvip.com/gc/dhyyqst_1/index.m3u8
楦ｆ矙灞辨湀鐗欐硥,http://gcalic.v.myalicdn.com/gc/dhyyqsm_1/index.m3u8
鍝堝凹姊敯,http://gcalic.v.myalicdn.com/gc/hnttpgsz_1/index.m3u8
闈掓捣婀�,http://gcalic.v.myalicdn.com/gc/qhh_1/index.m3u8
鍏揪宀暱鍩庡崡涓冩ゼ,http://gcalic.v.myalicdn.com/gc/bgws7_1/index.m3u8
鍏揪宀暱鍩庡寳鍗佹ゼ,http://gccncc.v.wscdns.com/gc/bgwn10_1/index.m3u8
鍢夊唱鍏冲叧鍩�,http://gcalic.v.myalicdn.com/gc/jyg04_1/index.m3u8
鍥涘濞樺北骞哄宄�,http://gcbsc.v.live.baishancdnx.cn/gc/sgns01_1/index.m3u8
闅嗙彔鎺�,http://gctxyc.liveplay.myqcloud.com/gc/sgns02_1_md.m3u8
涔濆崕灞辨嫓缁忓彴,http://gccncc.v.wscdns.com/gc/jhs02_1/index.m3u8
涔濆崕灞�,http://gctxyc.liveplay.myqcloud.com/gc/jhs05_1_md.m3u8
涔濆崕灞辫姳鍙�,http://gccncc.v.wscdns.com/gc/jhs01_1/index.m3u8
澶╃晫灞�-鐜荤拑鏍堥亾,http://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8
澶╃晫灞�-妗冭姳婀剧€戝竷,http://gccncc.v.wscdns.com/gc/blg05_1/index.m3u8
澶╁北-瀹氭捣绁為拡,http://gctxyc.liveplay.myqcloud.com/gc/xjtcdhsz_1_md.m3u8
澶╁北-娴疯タ骞冲彴,http://gctxyc.liveplay.myqcloud.com/gc/xjtchxpt_1_md.m3u8
澶╁北-椹墮灞�,http://gctxyc.liveplay.myqcloud.com/gc/xjtcmys_1_md.m3u8
澶╁北-鐏潌灞�,http://gctxyc.liveplay.myqcloud.com/gc/xjtcdgs_1_md.m3u8
瑗跨嚎鐜荤拑鏍堥亾,http://gccncc.v.wscdns.com/gc/tms05_1/index.m3u8
澶╅棬娲�,http://gcalic.v.myalicdn.com/gc/tmstmd01_1/index.m3u8
澶╃┖姝ラ亾,http://gcalic.v.myalicdn.com/gc/tms02_1/index.m3u8
浜戞ⅵ浠欓《,http://gctxyc.liveplay.myqcloud.com/gc/tms04_1_md.m3u8
澶у灞辫幉鑺卞北椤�,http://gctxyc.liveplay.myqcloud.com/gc/drs01_1_md.m3u8
鍗椾含鐜勬婀栧叕鍥�,http://gcksc.v.kcdnvip.com/gc/xwh01_1/index.m3u8
姹熻嫃鍗椾含鐗涢灞�,http://gctxyc.liveplay.myqcloud.com/gc/nss01_1_md.m3u8
閮戜笢鏂板尯鍗冪幒骞垮満,http://gctxyc.liveplay.myqcloud.com/gc/zdxq01_1_md.m3u8
鏅檧灞�,http://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8
寮犳帠涓冨僵涓归湠,http://gctxyc.liveplay.myqcloud.com/gc/zyqcdx01_1_md.m3u8
鍥涘窛鍑夊北閭涙捣鏅尯,http://gctxyc.liveplay.myqcloud.com/gc/xcqh01_1_md.m3u8
闀挎渤钀芥棩,http://gccncc.v.wscdns.com/gc/nxsptdmgychlr_1/index.m3u8
榛勬渤婕傛祦,http://gctxyc.liveplay.myqcloud.com/gc/nxspthhpl_1_md.m3u8
澶ф紶瀛ょ儫,http://gctxyc.liveplay.myqcloud.com/gc/nxsptdmgy_1_md.m3u8
澶х爺鑺卞贩瑙傛櫙,http://gcbsc.v.live.baishancdnx.cn/gc/ljgcdyhxgjt_1/index.m3u8
澶ф按杞�,http://gcksc.v.kcdnvip.com/gc/ljgcdsc_1/index.m3u8
浜斿僵姹�,http://gccncc.v.wscdns.com/gc/hlwcc_1/index.m3u8
榛勯緳路浜夎壋褰╂睜,http://gcalic.v.myalicdn.com/gc/hlzycc_1/index.m3u8
榛勯緳鏈涗埂鍙�,http://gcksc.v.kcdnvip.com/gc/hlwxt_1/index.m3u8
榛勯緳娲楄韩娲�,http://gcalic.v.myalicdn.com/gc/hlxsd_1/index.m3u8
闊充箰棰戦亾,#genre#
浜氭床MTV闊充箰,rtmp://ivi.bupt.edu.cn:1935/livetv/channelv
鎰忓ぇ鍒╃數鍙�,http://radioitaliatv-lh.akamaihd.net/i/radioitaliatv_1@329645/index_720x480_av-p.m3u8
鎰忓ぇ鍒￢2,http://de1se01.v2beat.live/playlist.m3u8
娉曞浗鏃跺皻,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
椋庡皻闊充箰,http://125.210.152.21:9120/live/FSYY.m3u8
imodeTV,http://juyunlive.juyun.tv/live/24950198.m3u8
淇勭綏鏂疕P,http://hls-video01.cdnvideo.ru/video01/smil:video01.smil/chunklist_b4128000.m3u8
淇勭綏鏂瘄Dee,http://deejay_tv-lh.akamaihd.net/i/DeejayTv_1@129866/index_600_av-p.m3u8
淇勭綏鏂瘄M20,http://m2otv-lh.akamaihd.net/i/m2oTv_1@186074/index_600_av-p.m3u8
鑸炴洸1,http://111.73.46.108/video/m3u8/2020/01/18/0f3cebd3/playlist.m3u8
鑸炴洸2,http://111.73.46.108/video/m3u8/2020/01/20/cb10f923/playlist.m3u8
鑸炴洸3,http://111.73.46.108/video/m3u8/2020/01/20/ee5a57b8/playlist.m3u8
鑸炴洸4,http://111.73.46.108/video/m3u8/2019/12/09/f05ec51f/playlist.m3u8
鑸炴洸5,http://111.73.46.108/video/m3u8/2020/02/02/4175896d/playlist.m3u8
鑸炴洸6,http://111.73.46.108/video/m3u8/2020/02/02/210d8c9c/playlist.m3u8
鑸炴洸7,http://111.73.46.108/video/m3u8/2020/02/02/b0bf2be1/playlist.m3u8
鑸炴洸8,http://111.73.46.108/video/m3u8/2020/02/02/3218a966/playlist.m3u8
鑸炴洸9,http://111.73.46.108/video/m3u8/2020/02/02/83753965/playlist.m3u8
鑸炴洸10,http://111.73.46.108/video/m3u8/2020/02/01/8bf04f6a/playlist.m3u8
鑸炴洸11,http://111.73.46.108/video/m3u8/2020/02/01/2e69d6ff/playlist.m3u8
鑸炴洸12,http://111.73.46.108/video/m3u8/2020/02/01/47edd27f/playlist.m3u8
鑸炴洸13,http://111.73.46.108/video/m3u8/2020/02/01/9ab390cc/playlist.m3u8
鑸炴洸14,http://111.73.46.108/video/m3u8/2020/02/01/47bdc4df/playlist.m3u8
鑸炴洸15,http://111.73.46.108/video/m3u8/2020/01/31/46cabb6c/playlist.m3u8
鑸炴洸16,http://111.73.46.108/video/m3u8/2020/01/31/913a9d07/playlist.m3u8
鑸炴洸17,http://111.73.46.108/video/m3u8/2020/01/31/9631dcf7/playlist.m3u8
鑸炴洸18,http://111.73.46.108/video/m3u8/2020/01/31/84d670a4/playlist.m3u8
鑸炴洸19,http://111.73.46.108/video/m3u8/2020/01/30/655c119c/playlist.m3u8
鑸炴洸20,http://111.73.46.108/video/m3u8/2020/01/30/45a9a470/playlist.m3u8
鑸炴洸21,http://111.73.46.108/video/m3u8/2020/01/30/81ff5f32/playlist.m3u8
鑸炴洸22,http://111.73.46.108/video/m3u8/2020/01/30/40bd0fad/playlist.m3u8
娆х編鍔ㄦ劅DJ,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyMqg4gUo-uSR5AU.mp4
闊╁浗鍔ㄦ劅鑸炴洸,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgr-2n9AUoqsakNg.mp4
鏈村瓭鏁� 鈥揝KETCH,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAguq6r7gUouOyF4gE.mp4
娆х編楂樻竻鍔ㄦ劅姝屾洸1,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgianW4gUoj9-Aaw.mp4
娆х編楂樻竻鍔ㄦ劅姝屾洸2,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpdia4gUo7oWfiAE.mp4
Girls Gone Wild,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjd2w4gUou--ljQE.mp4
涓婁笅(涓枃鐗�),https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtd6M9QUokpHf7AY.mp4
娆х編缇ゆ槦-澶╀笅涓€瀹�,http://sofa.resource.shida.sogoucdn.com/6abaf62b-c77e-4642-999b-9301c1826f6e1_0_0.mp4
娆х編缇ゆ槦-澶╀笅涓€瀹�,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpt6a4gUo1aeryAQ.mp4
杩堝厠灏旀澃鍏嬮€�,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw9ma4gUo3YLDvgU.mp4
娉泤-鐢㎞ai鑸�,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgp92c4gUovM-V_QU.mp4
鍍靛案璺宠垶David Jones,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-vqa4gUotM7X6wc.mp4
